"day_of_year","tv_ad_spend","social_media_spend","email_marketing","product_price","competitor_price","temperature","is_holiday","viral_campaign","sales"
224,123.879196735448,25.9471993595117,27.8253677839162,12.851161044091,13.3238896286038,9.97294238164988,"0","0",987.71712886183
225,96.6514952371835,0.136834588664367,43.9871806855381,23.0989630054682,19.0582954990865,0.995903332743344,"0","0",972.573199620596
226,157.752589617239,5.39105224046715,28.2788292913691,43.6793888639659,39.8826355572405,7.53885571284262,"0","0",970.398280023478
227,117.135985390021,13.2754143134327,22.6451088199319,13.4722213353962,11.8809739257316,4.38650029012124,"0","0",978.786137521377
228,35.1641638752629,27.5121461031852,101.857086760085,22.7915683016181,17.1635438465516,0.0327829381532627,"0","0",945.043557938048
229,141.194016607422,102.149503608257,6.91592475850103,14.376749638468,11.97592213365,1.04158956619275,"0","0",1142.96277021235
230,90.2442396060141,29.8624094999273,67.8133298142276,35.7360208965838,30.7690113911777,1.5640235876084,"0","0",954.25898461726
231,168.140970996597,2.85850155962186,43.6815460597782,22.2451949957758,17.5784991286016,1.39049182519895,"0","0",987.482536607633
232,15.4211102899207,41.1262076567359,9.79184924731224,36.6718172747642,36.6059271311418,8.26046919507894,"0","0",874.754090841787
233,14.5722785344335,32.7281870964193,36.1598035895302,33.0801971629262,34.0978448427356,-1.07237786782808,"0","0",865.259001396657
234,122.714540294318,25.7083704877895,5.1275674466756,13.9275397732854,11.5414959321309,-5.76005396774702,"0","0",952.346011396657
235,71.3216725252115,53.2732274616287,19.5805982198729,39.9289065971971,37.477757528215,-1.66517531526245,"0","0",883.214818616554
236,154.740201932781,45.4077938482907,14.1811172829469,34.1443286649883,30.5208718833726,-0.999599520691927,"0","0",949.941337510047
237,230.004250631585,8.26122795960046,12.4267276452253,16.6457808297127,15.6371428567288,-0.36388154437334,"0","0",986.467448067298
238,30.2751775143961,10.0112077195755,2.64538885186883,45.2036027144641,37.5329787258502,-6.16763858767425,"0","0",878.869139279026
239,78.2348867610238,31.0254150000154,32.8104881484073,14.9785976950079,14.091069877153,4.58148783878082,"0","0",995.131705479604
240,117.073390427344,18.6118186546231,6.86793142188214,26.7249021772295,24.6739227172191,0.0336530214801676,"0","0",981.352191812681
241,58.0876538958273,33.1199163110894,26.0118976179798,35.2104998100549,32.9514615636011,-0.147464513299129,"0","0",938.013184327567
242,315.123971256713,14.0331282754823,26.7503786471799,28.6947266571224,26.2849805080003,-9.52892727707608,"0","0",1059.70396887111
243,62.9548866797285,1.70353216000203,42.537723321733,20.3915859665722,19.6924491004559,4.83201476973371,"0","0",984.181985034707
244,160.686901534497,18.3587943574281,1.72086408555858,29.3670600000769,24.6178317715006,-5.30634561685536,"0","0",987.973868312008
245,123.53023989458,25.8086116458531,15.2199851295944,36.9382445048541,33.3123342967467,-10.4202101282353,"0","0",963.401817093794
246,93.5753663008759,67.203048188619,48.7090205543714,24.071483546868,24.4793388402152,7.29250502074392,"0","0",965.558877545387
247,2.54727762337523,20.0897238306158,53.9120822141685,43.2135450188071,40.7137624155715,2.64847446963044,"0","0",883.419962832957
248,99.9455877761119,67.772734320014,25.2094822777112,26.491028200835,25.6750419947953,-0.232822938615389,"0","0",951.005739266216
249,28.2782423602228,9.51783212497783,29.0983259587986,14.7838765475899,14.231488546594,-5.10870990175361,"0","0",944.249808961366
250,280.678660184137,27.8695310985842,22.7849256012242,35.4729815945029,32.9863262016173,1.91011509986578,"0","0",1504.00265997035
251,393.770740201272,26.3569910770266,17.6995822750129,13.4005674347281,10.568582759258,-5.67586410171937,"0","0",1063.87364085322
252,134.05963666632,17.9979858505304,4.19420449873878,33.6514665186405,31.3217263398634,2.96768797578046,"0","0",952.644023827646
253,109.49205121829,14.4343914023804,59.2818661443387,35.2116753906012,32.3737925658648,-0.829581709993115,"0","0",991.138949952503
254,43.2454047494173,23.1731093449032,85.4682633695165,19.7917323838919,19.6635220849386,-8.42501410956798,"0","0",994.46873043466
255,12.1458413252484,40.0969404186833,31.7604936156907,20.5170712340623,17.058468905746,-5.38437015006346,"0","1",1259.97939299607
256,74.1264122309412,133.91201014198,37.6405616862844,23.1522648129612,17.5443645717795,-4.6411528385662,"0","0",991.823226591838
257,32.8522717390876,6.21922881685655,14.5740603709449,37.7759746275842,34.4687086360982,-7.53810641458032,"0","0",953.833823802457
258,87.1015248389826,2.74350692332092,13.069749856889,49.9198369309306,46.1168375606607,-7.69810405553183,"0","0",952.705685446842
259,86.0813793525403,33.5615774530876,31.7919004318259,42.1240497753024,37.1666881984099,6.42906165000519,"0","0",972.425448072001
260,24.3069263943586,103.409239029735,88.3479283349858,11.2481915578246,5.91437816895298,-7.72535002786151,"0","1",1247.34929042835
261,101.109979823959,52.9212856909173,12.7783908545506,11.7371436301619,9.07029661665144,-6.76965544846443,"0","0",978.314240062062
262,139.354548855017,19.3273055954799,6.59776845887773,43.1902606785297,41.5504074983738,0.98391070338353,"0","0",945.040940303831
263,137.631222453876,37.3762621827131,62.7401845255801,35.7435588072985,31.8490999624542,-6.61449544195466,"0","0",955.637792782085
264,39.4915138871608,3.83403151964241,24.1035180485538,44.6662435494363,38.3060578479521,-3.81721709144155,"0","0",885.929686054947
265,97.6917780942686,109.824700338507,38.0845643876823,10.9667184296995,12.1111127900247,-13.642573732017,"0","0",937.540151152438
266,40.6100596869316,22.3867144942493,24.7812602609447,12.0477482955903,11.7550546633112,-4.57993861292126,"0","0",917.839280663879
267,101.297608778023,44.7871969197252,19.0204587002713,16.1537803243846,13.3637334170447,-7.40264477805382,"0","0",950.878088786141
268,69.1784486018532,2.19603836942289,17.3978589947506,23.8535739667714,22.6811817978344,-1.29279870359423,"0","0",939.298013895894
269,43.988892299676,16.8542992174713,23.7350354217513,19.3555561453104,16.989494156397,-11.3430444003702,"0","0",929.13317716394
270,81.6835912228915,67.1496251104815,10.3774152318568,14.0806301496923,12.7230250517313,-3.95444360007307,"0","0",962.76182186929
271,73.3857689021806,6.77672976648869,33.4476365434524,33.2228634040803,33.10402951935,6.09899948639164,"0","1",1219.33437981066
272,17.665771997611,29.0226325730299,27.6057338670164,16.2382707092911,15.6645745248673,5.37606714308865,"0","0",913.30743486799
273,40.671833240124,7.18264298273977,104.798003626107,36.6343992669135,32.4388725834673,3.65827022906495,"0","0",925.424351724591
274,20.5068349722032,9.84666495926392,35.8378652925697,34.6103871706873,28.9426483534149,-6.09879858481998,"0","0",1051.7499839718
275,232.274254667668,128.97641741025,7.56089265709134,21.8458041455597,20.1956420300517,-14.1196201638716,"0","0",974.592026471672
276,71.6326194522546,4.28872328793934,64.5643089429222,39.2609754856676,35.2838418671481,-2.43128262558587,"0","0",1056.75412010068
277,194.964963167058,56.0515126779807,10.0387076789692,15.8198424242437,13.4716159674159,-5.87916708164795,"0","0",942.335833048412
278,49.031796326676,12.6452453127747,17.6592814038786,24.3942787777632,24.4268144826775,-10.9054743345023,"0","0",875.279417619035
279,55.1784208620314,14.4158616176428,26.9895898583981,14.9702180828899,13.5759289062585,-15.0112032680531,"0","0",897.865190959602
280,107.294513675632,64.6324696831971,36.9253725310715,30.0626112148166,26.9264436727568,-11.9849675386971,"0","0",897.413397014515
281,83.6563869354188,35.3705571400083,41.8296582671887,16.1794229783118,13.8310437275906,-0.772106882359941,"0","0",910.569690540864
282,131.094252768616,18.053820948621,33.811102859385,28.4496767446399,24.7073585248873,-8.47968042454379,"0","0",1056.58671669458
283,32.9026705746252,0.458706765766592,45.1549847025729,31.9857999309897,28.0569478099155,-6.55412782365362,"0","0",880.66926695225
284,217.752570084313,23.9912801871318,54.9761086373628,36.2810960505158,34.9660996568623,3.48686661189471,"0","0",966.54678146078
285,79.0429101755066,11.3660614339334,11.7900219039121,30.8192648086697,27.7610972390605,6.65072200320009,"0","0",914.387031671177
286,159.712456889237,9.03000663659723,61.7281616079841,10.5479879956692,10.4691629434363,-7.12144832414067,"0","0",971.650934065955
287,244.747723250225,65.7750087776703,17.9122552085584,49.4779713265598,45.202142479086,-2.39728924846638,"0","0",1120.38042308815
288,58.7532134244635,5.56383044419596,21.9549391630624,49.2439156211913,51.4573413803485,1.94836641787958,"0","0",890.4802173478
289,26.7341466801038,0.863822279032159,41.8568708550189,41.9128292519599,38.0790172288747,5.02404476577691,"0","0",859.900161721869
290,62.4653751082613,9.6870398895011,44.7347129494657,25.0720488652587,20.3897274924618,-8.09814328260048,"0","0",915.899920850816
291,95.0865290057535,66.8840785005756,11.8181897541397,24.5485049393028,22.2513929067081,-19.7277467306182,"0","0",919.692209898761
292,76.2575729126076,46.4003606750721,12.7866019022184,23.8719557784498,20.6519316528132,3.26920252347537,"0","0",881.681596313356
293,95.4649283351137,70.1140073795375,36.4396744289136,15.973994275555,15.714999634472,-11.0533520358451,"0","0",1082.89378714447
294,178.38813533852,11.5958552067654,12.2423804819052,48.9583548810333,44.5524531963786,-5.71402999998793,"0","0",914.02848270526
295,82.6131798908314,13.1147528718941,23.5657960058189,29.5027572941035,25.4253346815323,7.82112671266363,"0","0",894.972178797454
296,125.004300943791,19.255697504419,5.88949604562491,20.3359008301049,17.690823832201,-5.5371037291994,"0","0",921.607729416539
297,130.278028175394,74.9986101582431,11.6641030930244,43.7634015828371,40.3122667676131,-4.4343580337047,"0","0",915.590575582036
298,141.478320311726,10.61990612621,21.2715564936532,36.5636947657913,32.6246118958556,-3.61915644969131,"0","0",929.590964130565
299,43.9497746725841,27.9911814246324,6.13806215374554,37.1831435430795,31.4580774138226,-5.86458638393743,"0","0",909.488846629531
300,51.8669430096043,12.8307467102605,6.56114984757437,25.7217312697321,22.6826416310899,-10.5873238442207,"1","0",1141.0934334042
301,14.8897159983385,3.39241750980177,14.0848694701244,38.9070416428149,33.2589041763769,-10.3090187955243,"0","0",923.893865215282
302,60.3120739678662,2.14715088117489,49.4988191770421,28.153271926567,25.3571732294257,0.472267011484004,"0","0",965.778599506028
303,98.9546236161692,1.41353726837413,33.4873798118453,15.1610248349607,14.2917103540028,0.358887631182597,"0","0",998.698152217057
304,112.623593201562,14.0540530162737,17.6152251719144,18.3283100556582,15.7292223369048,-8.61844513337292,"0","1",1244.82105192269
305,42.6701786632275,45.6942646594417,12.1985808025728,18.1795383803546,12.3973167950314,-3.98079476918689,"0","0",972.069522911751
306,153.190547262556,4.69444213273827,36.9697367309577,39.5957352221012,36.1720382699751,4.68946606589288,"0","0",969.086832067164
307,71.6423531054227,45.3050698907653,69.8154131299935,26.6076684370637,24.5019172738909,3.51908027785369,"0","0",969.854050519311
308,11.0525966339523,26.85834751313,25.5221982592672,47.4005744885653,39.4503669678246,-5.64241241835505,"0","0",877.03977839926
309,51.9983442542431,43.7822272532156,10.9432094276406,49.2735241819173,45.7761054483298,-5.38838938092304,"0","0",902.212545644627
310,205.519757535942,31.4538873854117,22.3328912326182,38.0126971844584,38.8205738220535,-8.14958467180931,"0","0",985.16080608651
311,43.4470861277364,12.6091757398314,21.5126951932915,45.0229951925576,39.2783424325368,-8.69062683570422,"0","0",927.523771906674
312,88.8206098670549,76.937055221302,12.7303736475463,15.6233677268028,15.7155483862717,0.837762835385387,"0","0",982.173248770851
313,138.774043793491,23.7858799033602,4.9409806173997,24.9768066499382,20.4722669361457,4.32695952630838,"0","0",999.13836975108
314,88.1186036324693,8.44707330962728,49.7655605000355,15.2416296862066,11.2066219056537,1.53723961787997,"0","0",1018.26730129372
315,42.0010824996747,52.4246155685444,15.7681442144463,46.1830483190715,40.0228059298597,-3.98763789798518,"0","0",972.359186844803
316,81.7966247754355,50.1289600379816,15.0814334952317,43.7094952911139,38.904290154282,-5.1536436375623,"0","0",1148.86524050297
317,21.9274162558881,102.571110374257,25.5630258102222,28.216808969155,24.4051273706698,2.47002151124901,"0","0",969.21444835092
318,24.8445314545118,17.8341897000437,167.58038823263,25.8778518438339,22.2235777834122,7.945692439611,"0","0",1029.98588061198
319,67.1693468253166,69.5983070201233,23.1106373675232,14.4179897103459,8.28539010071528,-0.0659724849808835,"0","0",1165.47183831175
320,68.5157829063093,19.5182866411379,19.0407202877127,31.1412794422358,27.746944031703,2.72109757773157,"0","0",1139.45808181925
321,133.66290361511,81.1865058014678,32.8014953190384,16.5460095275193,18.0582155948653,5.3393393635282,"0","0",1181.38727577587
322,13.2335635965476,8.81909116104101,89.8581117983756,30.3204915113747,26.9335415087096,-3.78337180984872,"0","0",1100.03933190224
323,22.7948968752929,81.1515919573067,25.6730045086233,27.9738809168339,25.7841764278696,-4.80597219873537,"0","0",937.242037865509
324,132.064083732476,65.7550661907583,2.16076241385955,29.3570009246469,28.7965840266453,2.98357695996058,"0","0",959.109253779688
325,163.329598945183,24.3251423554343,36.4560948229082,43.2747241575271,39.2923289317765,11.2968098572472,"0","0",985.668931599449
326,98.5850531963518,59.8192945205713,13.1631804390978,34.5491256285459,36.7437914277481,1.8916426442209,"0","0",961.478088385769
327,42.3629088364359,3.29368716431445,25.6840964540651,36.9774898607284,35.6439689871805,-1.7334847734352,"0","0",940.441658964485
328,54.0176680197121,20.2579093377373,3.02189234783856,44.1252986714244,41.9213097276921,-1.35927980764526,"0","0",935.964813876449
329,49.0441109690733,20.788829148729,24.5325426834785,42.3962508421391,40.2023796631466,3.67860180302255,"0","0",945.706380153723
330,42.4297117072596,17.495211280461,22.0568718135501,12.3577453754842,10.4291193998666,5.75393653654006,"0","0",985.757780863907
331,137.436252288525,32.4711157475186,97.4304744298338,46.5623501036316,42.911285694971,3.94400959735276,"0","0",1010.0029076893
332,137.252810273403,34.7377895041252,15.0981587299821,15.4995756596327,14.2853923176283,5.42136331553186,"0","0",1032.53577388668
333,19.5583651455073,7.68706509805196,23.5898439769248,16.4584985561669,14.1136605778325,1.38964534718432,"0","0",973.202535889547
334,123.754955559152,58.5726488756416,40.3169912994401,28.4666588064283,23.9786780588199,8.72635078547346,"0","0",1009.43440948818
335,95.7001862009196,35.7878073782663,67.7327361260445,16.1104302294552,18.4265395138364,2.66414224670558,"0","0",995.359740047573
336,32.3028471705677,2.4923986422825,7.58332645460675,23.9074144978076,21.2218420897554,11.541322010532,"0","0",927.971036408485
337,34.74811165036,25.2790305562208,40.450466989493,24.1884314548224,24.5977969587179,0.220083515373021,"0","0",927.848571135311
338,79.5858857148559,4.53500238574669,67.840400348647,48.8165988307446,44.2469632253712,0.11314823825871,"0","0",917.435888828622
339,198.471653638083,13.5135049826909,56.2618486296915,19.3858885671943,20.7080723309024,-0.649150672997727,"0","0",1010.82612440145
340,102.488676929181,11.0026821968868,32.7191591374158,22.5656706281006,22.5009491585176,9.41405792585786,"0","0",957.177834802706
341,143.588307626944,8.69644360747864,15.2640141620289,20.1854085735977,17.4582593167028,9.94673190546811,"0","0",979.70644108044
342,59.0443182702054,5.51485040806725,12.7230794834856,18.702222565189,19.4436929676955,4.16584395717279,"0","0",948.847653053211
343,63.4064610217996,4.55700308871703,19.8118783474297,27.0198410842568,25.4144455036907,1.35729993907309,"0","0",967.447751854684
344,85.9505520725443,101.210925640228,62.8194203025891,17.764489762485,16.1380827117006,2.66659111180501,"0","0",993.699536915646
345,31.27953892838,3.52228086450027,8.46632333116229,19.8267383873463,18.1620021985604,4.89971316314151,"0","0",983.001966837244
